#       energy         x-proj    sigmax 
#          MeV             um        um 
   0.046773514     0.58706783   0.11931 
   0.047863009     0.59710756   0.11994 
   0.048977882     0.60729172   0.12057 
   0.050118723     0.61762214    0.1212 
   0.051286138     0.62811041   0.12182 
   0.052480746     0.63876585   0.12244 
    0.05370318     0.64959163   0.12306 
   0.054954087     0.66059106   0.12368 
   0.056234133     0.67176754   0.12429 
   0.057543994     0.68312461    0.1249 
   0.058884366     0.69466594   0.12551 
   0.060255959     0.70639532   0.12612 
     0.0616595     0.71831669   0.12673 
   0.063095734     0.73043414   0.12733 
   0.064565423     0.74275192   0.12793 
   0.066069345     0.75527444   0.12853 
   0.067608298     0.76800627   0.12913 
   0.069183097     0.78095217   0.12972 
   0.070794578     0.79411709   0.13032 
   0.072443596     0.80750617   0.13091 
   0.074131024     0.82112477    0.1315 
   0.075857758     0.83497845   0.13209 
   0.077624712     0.84907301   0.13268 
   0.079432823     0.86341448   0.13327 
   0.081283052     0.87800916   0.13385 
   0.083176377     0.89286359   0.13444 
   0.085113804     0.90798461   0.13502 
   0.087096359     0.92337932   0.13561 
   0.089125094     0.93905514   0.13619 
   0.091201084     0.95501983   0.13678 
    0.09332543     0.97128144   0.13736 
   0.095499259      0.9878484   0.13794 
   0.097723722      1.0047295   0.13853 
           0.1      1.0219339   0.13911 
     0.1023293      1.0394713    0.1397 
    0.10471285      1.0573515   0.14028 
    0.10715193      1.0755851   0.14087 
    0.10964782       1.094183   0.14146 
    0.11220185      1.1131566   0.14205 
    0.11481536      1.1325177   0.14264 
    0.11748976       1.152279   0.14323 
    0.12022644      1.1724532   0.14383 
    0.12302688      1.1930542   0.14442 
    0.12589254       1.214096   0.14502 
    0.12882496      1.2355935   0.14563 
    0.13182567      1.2575624   0.14623 
    0.13489629      1.2800187   0.14684 
    0.13803843      1.3029796   0.14746 
    0.14125375      1.3264628   0.14808 
    0.14454398      1.3504867    0.1487 
    0.14791084       1.375071   0.14932 
    0.15135612      1.4002357   0.14996 
    0.15488166      1.4260022    0.1506 
    0.15848932      1.4523926   0.15124 
    0.16218101      1.4794301   0.15189 
    0.16595869       1.507139   0.15255 
    0.16982437      1.5355445   0.15321 
    0.17378008      1.5646731   0.15389 
    0.17782794      1.5945526   0.15457 
    0.18197009      1.6252117   0.15526 
    0.18620871      1.6566807   0.15596 
    0.19054607       1.688991   0.15667 
    0.19498446      1.7221757   0.15739 
    0.19952623      1.7562692   0.15812 
    0.20417379      1.7913072   0.15887 
    0.20892961      1.8273272   0.15962 
    0.21379621      1.8643685   0.16039 
    0.21877616      1.9024716   0.16118 
    0.22387211      1.9416792   0.16198 
    0.22908677      1.9820356   0.16279 
    0.23442288      2.0235871   0.16363 
    0.23988329      2.0663819   0.16448 
    0.24547089      2.1104701   0.16535 
    0.25118864      2.1559041   0.16624 
    0.25703958      2.2027383   0.16715 
     0.2630268      2.2510295   0.16808 
    0.26915348      2.3008366   0.16903 
    0.27542287      2.3522211   0.17001 
    0.28183829      2.4052468   0.17102 
    0.28840315      2.4599801   0.17205 
    0.29512092      2.5164901   0.17311 
    0.30199517      2.5748484    0.1742 
    0.30902954      2.6351296   0.17532 
    0.31622777       2.697411   0.17648 
    0.32359366       2.761773   0.17767 
    0.33113112       2.828299    0.1789 
    0.33884416      2.8970755   0.18017 
    0.34673685      2.9681922   0.18147 
    0.35481339      3.0417422   0.18282 
    0.36307805      3.1178221   0.18422 
    0.37153523      3.1965319   0.18566 
     0.3801894      3.2779751   0.18715 
    0.38904514      3.3622593   0.18869 
    0.39810717      3.4494957   0.19029 
    0.40738028      3.5397996   0.19194 
    0.41686938      3.6332902   0.19366 
    0.42657952      3.7300911   0.19543 
    0.43651583      3.8303303   0.19728 
    0.44668359      3.9341402   0.19919 
    0.45708819      4.0416578   0.20117 
    0.46773514       4.153025   0.20323 
    0.47863009      4.2683885   0.20537 
    0.48977882      4.3879004   0.20759 
    0.50118723      4.5117179    0.2099 
    0.51286138      4.6400036   0.21229 
    0.52480746       4.772926   0.21479 
     0.5370318      4.9106594   0.21738 
    0.54954087      5.0533842   0.22007 
    0.56234133      5.2012871   0.22287 
    0.57543994      5.3545615   0.22578 
    0.58884366      5.5134074   0.22881 
    0.60255959      5.6780321   0.23196 
      0.616595      5.8486502   0.23524 
    0.63095734      6.0254838   0.23865 
    0.64565423      6.2087632   0.24219 
    0.66069345      6.3987269   0.24588 
    0.67608298      6.5956218   0.24972 
    0.69183097      6.7997041   0.25371 
    0.70794578      7.0112392   0.25786 
    0.72443596       7.230502   0.26218 
    0.74131024      7.4577778   0.26668 
    0.75857758      7.6933623   0.27135 
    0.77624712      7.9375622   0.27621 
    0.79432823      8.1906956   0.28127 
    0.81283052      8.4530926   0.28653 
    0.83176377      8.7250955   0.29199 
    0.85113804      9.0070598   0.29767 
    0.87096359      9.2993542   0.30358 
    0.89125094      9.6023616   0.30972 
    0.91201084      9.9164794   0.31611 
     0.9332543       10.24212   0.32274 
    0.95499259      10.579713   0.32963 
    0.97723722      10.929702   0.33679 
             1       11.29255   0.34423 
      1.023293      11.668738   0.35196 
     1.0471285      12.058763   0.35999 
     1.0715193      12.463145   0.36833 
     1.0964782      12.882422   0.37699 
     1.1220185      13.317154   0.38598 
     1.1481536      13.767923   0.39531 
     1.1748976      14.235333     0.405 
     1.2022644      14.720012   0.41506 
     1.2302688      15.222615   0.42549 
     1.2589254       15.74382   0.43633 
     1.2882496      16.284334   0.44757 
     1.3182567      16.844891   0.45924 
     1.3489629      17.426253   0.47134 
     1.3803843      18.029216    0.4839 
     1.4125375      18.654605   0.49693 
     1.4454398      19.303278   0.51044 
     1.4791084      19.976128   0.52446 
     1.5135612      20.674084     0.539 
     1.5488166      21.398112   0.55409 
     1.5848932      22.149216   0.56973 
     1.6218101      22.928441   0.58596 
     1.6595869      23.736875   0.60278 
     1.6982437      24.575648   0.62023 
     1.7378008      25.445937   0.63833 
     1.7782794      26.348965   0.65709 
     1.8197009      27.286006   0.67655 
     1.8620871      28.258383   0.69673 
     1.9054607      29.267476   0.71765 
     1.9498446      30.314717   0.73934 
     1.9952623      31.401599   0.76184 
     2.0417379      32.529674   0.78517 
     2.0892961      33.700557   0.80936 
     2.1379621      34.915929   0.83444 
     2.1877616      36.177538   0.86045 
     2.2387211      37.487204   0.88742 
     2.2908677      38.846821   0.91539 
     2.3442288      40.258359   0.94439 
     2.3988329      41.723869   0.97447 
     2.4547089      43.245485    1.0057 
     2.5118864      44.825429     1.038 
     2.5703958      46.466011    1.0715 
      2.630268      48.169638    1.1063 
     2.6915348      49.938813    1.1424 
     2.7542287      51.776141    1.1798 
     2.8183829      53.684336    1.2186 
     2.8840315       55.66622    1.2589 
     2.9512092      57.724732    1.3007 
     3.0199517      59.862929     1.344 
     3.0902954      62.083995    1.3889 
     3.1622777      64.391243    1.4355 
     3.2359366      66.788124    1.4839 
     3.3113112      69.278227     1.534 
     3.3884416       71.86529    1.5861 
     3.4673685      74.553204    1.6401 
     3.5481339      77.346018    1.6961 
     3.6307805      80.247949    1.7542 
     3.7153523      83.263388    1.8145 
      3.801894      86.396902    1.8771 
     3.8904514       89.65325    1.9421 
     3.9810717      93.037384    2.0095 
     4.0738028      96.554461    2.0794 
     4.1686938      100.20985    2.1521 
     4.2657952      104.00914    2.2274 
     4.3651583      107.95815    2.3056 
     4.4668359      112.06293    2.3868 
     4.5708819      116.32981    2.4711 
     4.6773514      120.76534    2.5586 
     4.7863009      125.37636    2.6494 
     4.8977882      130.17001    2.7437 
     5.0118723      135.15368    2.8416 
     5.1286138      140.33511    2.9433 
     5.2480746      145.72234    3.0488 
      5.370318      151.32373    3.1584 
     5.4954087      157.14801    3.2722 
     5.6234133      163.20425    3.3904 
     5.7543994      169.50191    3.5131 
     5.8884366      176.05083    3.6406 
     6.0255959      182.86127    3.7729 
       6.16595      189.94391    3.9104 
     6.3095734      197.30986    4.0532 
     6.4565423      204.97071    4.2015 
     6.6069345      212.93851    4.3555 
     6.7608298      221.22583    4.5155 
     6.9183097      229.84575    4.6818 
     7.0794578       238.8119    4.8545 
     7.2443596      248.13845    5.0339 
     7.4131024      257.84021    5.2203 
     7.5857758      267.93255    5.4139 
     7.7624712      278.43151    5.6151 
