#       energy         x-proj    sigmax 
#          MeV             um        um 
  0.0044668359    0.049895691  0.041975 
  0.0045708819    0.050997689  0.042615 
  0.0046773514    0.052121635  0.043259 
  0.0047863009    0.053267922  0.043909 
  0.0048977882    0.054436941  0.044562 
  0.0050118723    0.055629083   0.04522 
  0.0051286138    0.056844736  0.045883 
  0.0052480746    0.058084289   0.04655 
   0.005370318     0.05934813  0.047221 
  0.0054954087    0.060636647  0.047896 
  0.0056234133    0.061950226  0.048575 
  0.0057543994    0.063289256  0.049258 
  0.0058884366    0.064654122  0.049945 
  0.0060255959    0.066045211  0.050635 
    0.00616595     0.06746291  0.051329 
  0.0063095734    0.068907605  0.052026 
  0.0064565423    0.070379683  0.052727 
  0.0066069345    0.071879531   0.05343 
  0.0067608298    0.073407535  0.054137 
  0.0069183097    0.074964083  0.054846 
  0.0070794578    0.076549563  0.055559 
  0.0072443596    0.078164362  0.056273 
  0.0074131024     0.07980887  0.056991 
  0.0075857758    0.081483475   0.05771 
  0.0077624712    0.083188567  0.058432 
  0.0079432823    0.084924537  0.059156 
  0.0081283052    0.086691775  0.059882 
  0.0083176377    0.088490674   0.06061 
  0.0085113804    0.090321626  0.061339 
  0.0087096359    0.092185024   0.06207 
  0.0089125094    0.094081265  0.062802 
  0.0091201084    0.096010742  0.063535 
   0.009332543    0.097973854   0.06427 
  0.0095499259    0.099970999  0.065006 
  0.0097723722     0.10200258  0.065742 
          0.01     0.10406899  0.066479 
    0.01023293     0.10617063  0.067217 
   0.010471285     0.10830792  0.067955 
   0.010715193     0.11048125  0.068694 
   0.010964782     0.11269104  0.069432 
   0.011220185     0.11493768  0.070171 
   0.011481536     0.11722161  0.070909 
   0.011748976     0.11954322  0.071648 
   0.012022644     0.12190293  0.072386 
   0.012302688     0.12430117  0.073123 
   0.012589254     0.12673835   0.07386 
   0.012882496     0.12921489  0.074596 
   0.013182567     0.13173123  0.075331 
   0.013489629     0.13428778  0.076066 
   0.013803843     0.13688499  0.076799 
   0.014125375     0.13952328  0.077531 
   0.014454398     0.14220309  0.078261 
   0.014791084     0.14492487   0.07899 
   0.015135612     0.14768905  0.079718 
   0.015488166     0.15049608  0.080443 
   0.015848932     0.15334642  0.081167 
   0.016218101     0.15624051  0.081889 
   0.016595869     0.15917882  0.082609 
   0.016982437     0.16216181  0.083327 
   0.017378008     0.16518995  0.084042 
   0.017782794      0.1682637  0.084756 
   0.018197009     0.17138353  0.085466 
   0.018620871     0.17454993  0.086175 
   0.019054607     0.17776339   0.08688 
   0.019498446     0.18102438  0.087583 
   0.019952623      0.1843334  0.088283 
   0.020417379     0.18769094  0.088981 
   0.020892961     0.19109751  0.089675 
   0.021379621     0.19455362  0.090366 
   0.021877616     0.19805977  0.091054 
   0.022387211     0.20161649  0.091739 
   0.022908677     0.20522429   0.09242 
   0.023442288      0.2088837  0.093098 
   0.023988329     0.21259525  0.093773 
   0.024547089     0.21635949  0.094444 
   0.025118864     0.22017695  0.095112 
   0.025703958     0.22404819  0.095776 
    0.02630268     0.22797376  0.096436 
   0.026915348     0.23195422  0.097092 
   0.027542287     0.23599013  0.097745 
   0.028183829     0.24008207  0.098394 
   0.028840315     0.24423062  0.099039 
   0.029512092     0.24843635   0.09968 
   0.030199517     0.25269986   0.10032 
   0.030902954     0.25702174   0.10095 
   0.031622777      0.2614026   0.10158 
   0.032359366     0.26584304    0.1022 
   0.033113112     0.27034367   0.10282 
   0.033884416     0.27490511   0.10344 
   0.034673685     0.27952798   0.10405 
   0.035481339     0.28421292   0.10466 
   0.036307805     0.28896055   0.10526 
   0.037153523     0.29377153   0.10586 
    0.03801894     0.29864649   0.10645 
   0.038904514      0.3035861   0.10704 
   0.039810717     0.30859099   0.10763 
   0.040738028     0.31366184   0.10821 
   0.041686938     0.31879932   0.10879 
   0.042657952      0.3240041   0.10936 
   0.043651583     0.32927684   0.10993 
   0.044668359     0.33461824   0.11049 
   0.045708819     0.34002898   0.11105 
   0.046773514     0.34550975    0.1116 
   0.047863009     0.35106124   0.11215 
   0.048977882     0.35668415   0.11269 
   0.050118723     0.36237918   0.11323 
   0.051286138     0.36814703   0.11377 
   0.052480746     0.37398841    0.1143 
    0.05370318     0.37990403   0.11482 
   0.054954087      0.3858946   0.11534 
   0.056234133     0.39196083   0.11586 
   0.057543994     0.39810344   0.11637 
   0.058884366     0.40432314   0.11688 
   0.060255959     0.41062064   0.11738 
     0.0616595     0.41699667   0.11788 
   0.063095734     0.42345193   0.11837 
   0.064565423     0.42998715   0.11886 
   0.066069345     0.43660303   0.11934 
   0.067608298     0.44330029   0.11982 
   0.069183097     0.45007963   0.12029 
   0.070794578     0.45694177   0.12076 
   0.072443596      0.4638874   0.12123 
   0.074131024     0.47091722   0.12169 
   0.075857758      0.4780333   0.12214 
   0.077624712     0.48524496   0.12259 
   0.079432823      0.4925551   0.12304 
   0.081283052     0.49996529   0.12348 
   0.083176377     0.50747718   0.12392 
   0.085113804     0.51509245   0.12436 
   0.087096359     0.52281283   0.12479 
   0.089125094     0.53064011   0.12522 
   0.091201084     0.53857615   0.12565 
    0.09332543     0.54662284   0.12607 
   0.095499259     0.55478216   0.12649 
   0.097723722     0.56305613    0.1269 
           0.1     0.57144686   0.12731 
     0.1023293     0.57995651   0.12772 
    0.10471285     0.58858733   0.12813 
    0.10715193     0.59734164   0.12853 
    0.10964782     0.60622184   0.12893 
    0.11220185      0.6152304   0.12932 
    0.11481536     0.62436991   0.12971 
    0.11748976     0.63364303    0.1301 
    0.12022644     0.64305251   0.13049 
    0.12302688     0.65260122   0.13088 
    0.12589254     0.66229213   0.13126 
    0.12882496      0.6721283   0.13164 
    0.13182567     0.68211293   0.13201 
    0.13489629     0.69224934   0.13239 
    0.13803843     0.70254095   0.13276 
    0.14125375     0.71299133   0.13313 
    0.14454398      0.7236042   0.13349 
    0.14791084      0.7343834   0.13386 
    0.15135612     0.74533294   0.13422 
    0.15488166     0.75645696   0.13458 
    0.15848932      0.7677598   0.13494 
    0.16218101     0.77924596    0.1353 
    0.16595869     0.79092009   0.13566 
    0.16982437     0.80278708   0.13601 
    0.17378008     0.81485197   0.13636 
    0.17782794     0.82712003   0.13671 
    0.18197009     0.83959674   0.13706 
    0.18620871      0.8522878   0.13741 
    0.19054607     0.86519914   0.13776 
    0.19498446     0.87833694    0.1381 
    0.19952623     0.89170763   0.13845 
    0.20417379      0.9053179    0.1388 
    0.20892961     0.91917472   0.13914 
    0.21379621     0.93328535   0.13948 
    0.21877616     0.94765733   0.13983 
    0.22387211     0.96229854   0.14017 
    0.22908677     0.97721715   0.14051 
    0.23442288     0.99242169   0.14086 
    0.23988329       1.007921    0.1412 
    0.24547089      1.0237244   0.14154 
    0.25118864      1.0398414   0.14189 
    0.25703958       1.056282   0.14223 
     0.2630268      1.0730567   0.14257 
    0.26915348      1.0901763   0.14292 
    0.27542287      1.1076519   0.14327 
    0.28183829      1.1254955   0.14362 
    0.28840315       1.143719   0.14396 
    0.29512092      1.1623352   0.14432 
    0.30199517      1.1813572   0.14467 
    0.30902954      1.2007988   0.14502 
    0.31622777      1.2206741   0.14538 
    0.32359366      1.2409979   0.14574 
    0.33113112      1.2617856    0.1461 
    0.33884416       1.283053   0.14647 
    0.34673685      1.3048168   0.14683 
    0.35481339       1.327094    0.1472 
    0.36307805      1.3499026   0.14758 
    0.37153523      1.3732609   0.14796 
     0.3801894      1.3971882   0.14834 
    0.38904514      1.4217044   0.14872 
    0.39810717        1.44683   0.14911 
    0.40738028      1.4725865   0.14951 
    0.41686938       1.498996   0.14991 
    0.42657952      1.5260815   0.15031 
    0.43651583      1.5538667   0.15072 
    0.44668359      1.5823764   0.15114 
    0.45708819       1.611636   0.15157 
    0.46773514      1.6416719     0.152 
    0.47863009      1.6725115   0.15243 
    0.48977882      1.7041832   0.15288 
    0.50118723      1.7367163   0.15333 
    0.51286138      1.7701411   0.15379 
    0.52480746      1.8044891   0.15426 
     0.5370318      1.8397927   0.15474 
    0.54954087      1.8760857   0.15523 
    0.56234133      1.9134029   0.15572 
    0.57543994      1.9517804   0.15623 
    0.58884366      1.9912554   0.15675 
    0.60255959      2.0318666   0.15728 
      0.616595       2.073654   0.15783 
    0.63095734      2.1166589   0.15838 
    0.64565423      2.1609243   0.15895 
    0.66069345      2.2064945   0.15954 
    0.67608298      2.2534155   0.16014 
    0.69183097      2.3017349   0.16075 
    0.70794578       2.351502   0.16138 
    0.72443596       2.402768   0.16203 
    0.74131024      2.4555857   0.16269 
    0.75857758      2.5100103   0.16338 
    0.77624712      2.5660984   0.16408 
    0.79432823      2.6239094   0.16481 
    0.81283052      2.6835043   0.16555 
    0.83176377      2.7449467   0.16632 
    0.85113804      2.8083026   0.16711 
    0.87096359      2.8736406   0.16793 
    0.89125094      2.9410315   0.16877 
    0.91201084      3.0105494   0.16964 
     0.9332543      3.0822709   0.17054 
    0.95499259      3.1562756   0.17147 
    0.97723722      3.2326463   0.17243 
             1      3.3114691   0.17342 
      1.023293      3.3928335   0.17445 
     1.0471285      3.4768323   0.17551 
     1.0715193      3.5635624   0.17661 
     1.0964782      3.6531243   0.17775 
     1.1220185      3.7456225   0.17893 
     1.1481536      3.8411659   0.18015 
     1.1748976      3.9398677   0.18143 
     1.2022644      4.0418457   0.18274 
     1.2302688      4.1472224   0.18411 
     1.2589254      4.2561252   0.18553 
     1.2882496       4.368687   0.18701 
     1.3182567      4.4850458   0.18854 
     1.3489629      4.6053452   0.19014 
     1.3803843      4.7297349    0.1918 
     1.4125375      4.8583706   0.19352 
     1.4454398      4.9914141   0.19532 
     1.4791084      5.1290341   0.19718 
     1.5135612      5.2714061   0.19913 
     1.5488166      5.4187126   0.20115 
     1.5848932      5.5711437   0.20326 
     1.6218101       5.728897   0.20546 
     1.6595869      5.8921784   0.20775 
