#       energy         x-proj    sigmax 
#          MeV             um        um 
   0.077624712      0.5518549   0.14371 
   0.079432823     0.56032451    0.1443 
   0.081283052     0.56889733   0.14489 
   0.083176377     0.57757433   0.14547 
   0.085113804     0.58635643   0.14604 
   0.087096359     0.59524458    0.1466 
   0.089125094     0.60423972   0.14716 
   0.091201084     0.61334279   0.14772 
    0.09332543     0.62255473   0.14826 
   0.095499259     0.63187646    0.1488 
   0.097723722     0.64130891   0.14934 
           0.1     0.65085302   0.14987 
     0.1023293     0.66051731    0.1504 
    0.10471285     0.67031096   0.15092 
    0.10715193     0.68023605   0.15143 
    0.10964782     0.69029472   0.15194 
    0.11220185      0.7004892   0.15245 
    0.11481536     0.71082178   0.15295 
    0.11748976     0.72129479   0.15344 
    0.12022644     0.73191068   0.15394 
    0.12302688     0.74267195   0.15442 
    0.12589254      0.7535812   0.15491 
    0.12882496     0.76464108   0.15539 
    0.13182567     0.77585437   0.15586 
    0.13489629     0.78722391   0.15633 
    0.13803843     0.79875266    0.1568 
    0.14125375     0.81044366   0.15726 
    0.14454398     0.82230007   0.15772 
    0.14791084     0.83432516   0.15818 
    0.15135612      0.8465223   0.15863 
    0.15488166       0.858895   0.15908 
    0.15848932     0.87144687   0.15952 
    0.16218101     0.88418169   0.15996 
    0.16595869     0.89710333    0.1604 
    0.16982437     0.91021585   0.16084 
    0.17378008     0.92352342   0.16127 
    0.17782794      0.9370304    0.1617 
    0.18197009     0.95074129   0.16212 
    0.18620871     0.96466078   0.16255 
    0.19054607     0.97879374   0.16297 
    0.19498446      0.9931452   0.16339 
    0.19952623      1.0077204    0.1638 
    0.20417379      1.0225249   0.16421 
    0.20892961      1.0375642   0.16462 
    0.21379621      1.0528443   0.16503 
    0.21877616      1.0683713   0.16544 
    0.22387211      1.0841516   0.16584 
    0.22908677      1.1001917   0.16625 
    0.23442288      1.1164987   0.16665 
    0.23988329      1.1330797   0.16705 
    0.24547089      1.1499421   0.16744 
    0.25118864      1.1670938   0.16784 
    0.25703958      1.1845427   0.16823 
     0.2630268      1.2022974   0.16863 
    0.26915348      1.2203666   0.16902 
    0.27542287      1.2387594   0.16941 
    0.28183829      1.2574854    0.1698 
    0.28840315      1.2765543    0.1702 
    0.29512092      1.2959766   0.17059 
    0.30199517       1.315763   0.17098 
    0.30902954      1.3359245   0.17137 
    0.31622777      1.3564728   0.17176 
    0.32359366        1.37742   0.17215 
    0.33113112      1.3987787   0.17254 
    0.33884416       1.420562   0.17293 
    0.34673685      1.4427834   0.17332 
    0.35481339      1.4654573   0.17372 
    0.36307805      1.4885982   0.17411 
    0.37153523      1.5122216   0.17451 
     0.3801894      1.5363434   0.17491 
    0.38904514      1.5609801   0.17531 
    0.39810717      1.5861491   0.17571 
    0.40738028      1.6118683   0.17611 
    0.41686938      1.6381562   0.17652 
    0.42657952      1.6650322   0.17693 
    0.43651583      1.6925164   0.17734 
    0.44668359      1.7206297   0.17775 
    0.45708819      1.7493938   0.17817 
    0.46773514      1.7788311    0.1786 
    0.47863009       1.808965   0.17902 
    0.48977882      1.8398198   0.17945 
    0.50118723      1.8714205   0.17989 
    0.51286138      1.9037933   0.18033 
    0.52480746      1.9369651   0.18078 
     0.5370318       1.970964   0.18123 
    0.54954087      2.0058191   0.18168 
    0.56234133      2.0415605   0.18215 
    0.57543994      2.0782193   0.18262 
    0.58884366      2.1158278    0.1831 
    0.60255959      2.1544197   0.18358 
      0.616595      2.1940294   0.18408 
    0.63095734      2.2346929   0.18458 
    0.64565423      2.2764473   0.18509 
    0.66069345      2.3193312   0.18561 
    0.67608298      2.3633844   0.18614 
    0.69183097       2.408648   0.18668 
    0.70794578      2.4551648   0.18723 
    0.72443596      2.5029788   0.18779 
    0.74131024      2.5521359   0.18837 
    0.75857758      2.6026832   0.18895 
    0.77624712      2.6546697   0.18955 
    0.79432823      2.7081462   0.19017 
    0.81283052       2.763165    0.1908 
    0.83176377      2.8197804   0.19144 
    0.85113804      2.8780487    0.1921 
    0.87096359       2.938028   0.19278 
    0.89125094      2.9997787   0.19348 
