#       energy         x-proj    sigmax 
#          MeV             um        um 
   0.050118723     0.71116081   0.14641 
   0.051286138     0.72357257   0.14725 
   0.052480746     0.73616527   0.14809 
    0.05370318     0.74894105   0.14892 
   0.054954087     0.76190211   0.14975 
   0.056234133     0.77505065   0.15058 
   0.057543994     0.78838892    0.1514 
   0.058884366     0.80191918   0.15221 
   0.060255959     0.81564373   0.15302 
     0.0616595     0.82956488   0.15383 
   0.063095734     0.84368498   0.15463 
   0.064565423     0.85800641   0.15542 
   0.066069345     0.87253157   0.15621 
   0.067608298     0.88726291     0.157 
   0.069183097     0.90220288   0.15778 
   0.070794578     0.91735398   0.15856 
   0.072443596     0.93271873   0.15933 
   0.074131024      0.9482997    0.1601 
   0.075857758     0.96410254   0.16086 
   0.077624712     0.98014913   0.16162 
   0.079432823     0.99644716   0.16237 
   0.081283052      1.0130015   0.16312 
   0.083176377      1.0298171   0.16387 
   0.085113804      1.0468992   0.16461 
   0.087096359      1.0642532   0.16535 
   0.089125094      1.0818847   0.16609 
   0.091201084      1.0997994   0.16683 
    0.09332543      1.1180034   0.16756 
   0.095499259      1.1365029   0.16829 
   0.097723722      1.1553043   0.16902 
           0.1      1.1744145   0.16974 
     0.1023293      1.1938403   0.17046 
    0.10471285      1.2135891   0.17118 
    0.10715193      1.2336683    0.1719 
    0.10964782       1.254086   0.17261 
    0.11220185      1.2748501   0.17333 
    0.11481536      1.2959693   0.17404 
    0.11748976      1.3174523   0.17475 
    0.12022644      1.3393085   0.17546 
    0.12302688      1.3615474   0.17616 
    0.12589254       1.384179   0.17687 
    0.12882496      1.4072138   0.17758 
    0.13182567      1.4306627   0.17828 
    0.13489629      1.4545369   0.17899 
    0.13803843      1.4788483   0.17969 
    0.14125375      1.5036093   0.18039 
    0.14454398      1.5288328    0.1811 
    0.14791084      1.5545322    0.1818 
    0.15135612      1.5807215   0.18251 
    0.15488166      1.6074154   0.18321 
    0.15848932      1.6346291   0.18392 
    0.16218101      1.6623788   0.18463 
    0.16595869       1.690681   0.18534 
    0.16982437      1.7195533   0.18605 
    0.17378008      1.7490138   0.18676 
    0.17782794      1.7790816   0.18748 
    0.18197009      1.8097766    0.1882 
    0.18620871      1.8411196   0.18892 
    0.19054607      1.8731325   0.18965 
    0.19498446      1.9058378   0.19038 
    0.19952623      1.9392594   0.19112 
    0.20417379      1.9734221   0.19186 
    0.20892961      2.0083519    0.1926 
    0.21379621       2.044076   0.19335 
    0.21877616      2.0806228   0.19411 
    0.22387211      2.1180219   0.19487 
    0.22908677      2.1563044   0.19564 
    0.23442288      2.1955027   0.19642 
    0.23988329      2.2356508   0.19721 
    0.24547089      2.2767841     0.198 
    0.25118864      2.3189396    0.1988 
    0.25703958      2.3621561   0.19962 
     0.2630268      2.4064741   0.20044 
    0.26915348      2.4519358   0.20128 
    0.27542287      2.4985853   0.20213 
    0.28183829       2.546469   0.20299 
    0.28840315      2.5956348   0.20386 
    0.29512092      2.6461332   0.20475 
    0.30199517      2.6980167   0.20566 
    0.30902954      2.7513401   0.20658 
    0.31622777      2.8061607   0.20751 
    0.32359366      2.8625382   0.20847 
    0.33113112      2.9205348   0.20944 
    0.33884416      2.9802155   0.21044 
    0.34673685      3.0416481   0.21145 
    0.35481339      3.1049032   0.21249 
    0.36307805      3.1700543   0.21356 
    0.37153523       3.237178   0.21464 
     0.3801894      3.3063543   0.21576 
    0.38904514      3.3776662    0.2169 
    0.39810717      3.4512003   0.21808 
    0.40738028      3.5270466   0.21928 
    0.41686938      3.6052987   0.22052 
    0.42657952       3.686054   0.22179 
    0.43651583      3.7694139    0.2231 
    0.44668359      3.8554835   0.22445 
    0.45708819      3.9443722   0.22584 
    0.46773514      4.0361936   0.22727 
